"season","week","gameDate","quarter","clock","gameId","playId","kteamname","rteamname","kteamscore","rteamscore","playDescription","penaltyCodes","penaltyYards","penaltyJerseyNumbers","kickLength","returner","n"
2019,12,"11/24/2019",1,"9:15",2019112405,352,"CAR","NO",0,7,"(9:15) M.Palardy punts 47 yards to NO 25, Center-J.Jansen. A.Kamara to NO 23 for -2 yards (B.Burns).",NA,NA,NA,47,"Alvin Kamara",135
2019,12,"11/24/2019",1,"9:27",2019112403,346,"PIT","CIN",0,0,"(9:27) J.Berry punts 60 yards to CIN 30, Center-K.Canaday. A.Erickson to CIN 30 for no gain (J.Layne).",NA,NA,NA,60,"Alex Erickson",121
2019,12,"11/24/2019",2,":51",2019112403,1750,"PIT","CIN",3,7,"(:51) J.Berry punts 48 yards to CIN 18, Center-K.Canaday. A.Erickson to CIN 25 for 7 yards (B.Snell Jr.). PENALTY on PIT-J.Layne, Player Out of Bounds on Kick, 5 yards, enforced at CIN 25.","POK",-5,"PIT 31",48,"Alex Erickson",116
2019,12,"11/24/2019",2,"1:18",2019112408,1586,"TEN","JAX",7,3,"(1:18) (Punt formation) B.Kern punts 48 yards to JAX 22, Center-B.Brinkley. D.Westbrook to JAX 21 for -1 yards (D.Cruikshank).",NA,NA,NA,48,"Dede Westbrook",104
2019,12,"11/24/2019",2,"10:35",2019112407,1097,"WAS","DET",10,3,"(10:35) T.Way punts 55 yards to DET 31, Center-N.Sundberg. M.Hall to DET 45 for 14 yards (W.Smallwood).",NA,NA,NA,55,"Marvin Hall",143
2019,12,"11/24/2019",2,"10:51",2019112408,1024,"JAX","TEN",0,0,"(10:51) (Punt formation) L.Cooke punts 61 yards to TEN 6, Center-M.Orzech. A.Humphries to TEN 27 for 21 yards (N.Goode; J.Wilson).",NA,NA,NA,61,"Adam Humphries",146
2019,12,"11/24/2019",2,"11:11",2019112402,1316,"CHI","NYG",0,0,"(11:11) (Punt formation) P.O'Donnell punts 46 yards to NYG 46, Center-P.Scales. G.Tate to CHI 42 for 12 yards (P.Scales).",NA,NA,NA,46,"Golden Tate",116
2019,12,"11/24/2019",2,"11:38",2019112400,1250,"ATL","TB",10,7,"(11:38) R.Allen punts 54 yards to TB 38, Center-J.Harris. T.Logan pushed ob at TB 49 for 11 yards (Q.Ollison).",NA,NA,NA,54,"T.J. Logan",100
2019,12,"11/24/2019",2,"13:29",2019112403,926,"CIN","PIT",0,0,"(13:29) K.Huber punts 52 yards to PIT 33, Center-C.Harris. D.Johnson to PIT 40 for 7 yards (B.Wilson; T.McRae). CIN-C.Carter was injured during the play.",NA,NA,NA,52,"Diontae Johnson",146
2019,12,"11/24/2019",2,"14:16",2019112400,1116,"TB","ATL",7,10,"(14:16) B.Pinion punts 54 yards to ATL 13, Center-Z.Triner. K.Barner to ATL 13 for no gain (R.Smith).",NA,NA,NA,54,"Kenjon Barner",102
2019,12,"11/24/2019",2,"14:55",2019112402,1071,"NYG","CHI",0,0,"(14:55) (Punt formation) R.Dixon punts 55 yards to CHI 9, Center-Z.DeOssie. T.Cohen ran ob at CHI 13 for 4 yards (C.Core). PENALTY on CHI-J.Iyiegbuniwe, Illegal Blindside Block, 5 yards, enforced at CHI 10.","IBB",5,"CHI 45",55,"Tarik Cohen",145
2019,12,"11/24/2019",2,"2:00",2019112406,1784,"OAK","NYJ",3,13,"(2:00) A.Cole punts 44 yards to NYJ 34, Center-T.Sieg. B.Berrios pushed ob at OAK 40 for 26 yards (A.Cole). PENALTY on OAK-A.Cole, Unnecessary Roughness, 15 yards, enforced at OAK 40.","UNRd",-15,"OAK 6",44,"Braxton Berrios",130
2019,12,"11/24/2019",2,"4:57",2019112400,1638,"ATL","TB",10,13,"(4:57) R.Allen punts 54 yards to TB 8, Center-J.Harris. T.Logan ran ob at TB 35 for 27 yards (Q.Ollison). PENALTY on TB-R.Smith, Illegal Block Above the Waist, 5 yards, enforced at TB 10. Penalty on TB-J.Watson, Illegal Block Above the Waist, declined.","IBW;IBW",5,"TB 29;TB 17",54,"T.J. Logan",143
2019,12,"11/24/2019",2,"5:10",2019112401,1390,"DEN","BUF",0,6,"(5:10) C.Wadman punts 48 yards to BUF 16, Center-C.Kreiter. A.Roberts to BUF 28 for 12 yards (J.Attaochu, F.Brown). Return credited to BUF 16 (spot of foul). PENALTY on BUF-L.Alexander, Offensive Holding, 8 yards, enforced at BUF 16.","OH",8,"BUF 57",48,"Andre Roberts",108
2019,12,"11/24/2019",2,"5:11",2019112411,1519,"PHI","SEA",3,10,"(5:11) C.Johnston punts 37 yards to SEA 40, Center-R.Lovato. D.Moore pushed ob at SEA 42 for 2 yards (C.James).",NA,NA,NA,37,"David Moore",166
2019,12,"11/24/2019",2,"6:21",2019112410,1604,"GB","SF",0,10,"(6:21) J.Scott punts 38 yards to SF 28, Center-H.Bradley. R.James Jr. to SF 32 for 4 yards (J.Jackson).",NA,NA,NA,38,"Richie James",102
2019,12,"11/24/2019",2,"6:41",2019112405,1514,"NO","CAR",17,9,"(6:41) T.Morstead punts 43 yards to CAR 32, Center-Z.Wood. D.Moore to CAR 32 for no gain (A.Klein).",NA,NA,NA,43,"D.J. Moore",119
2019,12,"11/24/2019",2,"6:54",2019112402,1632,"CHI","NYG",0,7,"(6:54) (Punt formation) P.O'Donnell punts 51 yards to NYG 31, Center-P.Scales. J.Peppers to CHI 29 for 40 yards (C.Patterson; J.Woods). CHI-S.McManis was injured during the play. He is Out.",NA,NA,NA,51,"Jabrill Peppers",159
2019,12,"11/24/2019",2,"8:44",2019112403,1100,"CIN","PIT",0,0,"(8:44) (Punt formation) K.Huber punts 43 yards to PIT 48, Center-C.Harris. D.Johnson to CIN 48 for 4 yards (T.McRae).",NA,NA,NA,43,"Diontae Johnson",131
2019,12,"11/24/2019",2,"9:18",2019112410,1395,"SF","GB",10,0,"(9:18) M.Wishnowsky punts 52 yards to GB 35, Center-K.Nelson. T.Smith to GB 34 for -1 yards (R.Mostert).",NA,NA,NA,52,"Tremon Smith",106
2019,12,"11/24/2019",3,"1:02",2019112401,3128,"DEN","BUF",3,13,"(1:02) C.Wadman punts 48 yards to BUF 37, Center-C.Kreiter. A.Roberts to BUF 45 for 8 yards (J.Watson, J.Jones).",NA,NA,NA,48,"Andre Roberts",118
2019,12,"11/24/2019",3,"1:18",2019112411,2906,"PHI","SEA",3,10,"(1:18) C.Johnston punts 46 yards to SEA 10, Center-R.Lovato. D.Moore to SEA 22 for 12 yards (R.Lovato). PENALTY on SEA-D.Hill, Illegal Block Above the Waist, 10 yards, enforced at SEA 22.","IBW",10,"SEA 42",46,"David Moore",129
2019,12,"11/24/2019",3,"1:24",2019112407,2827,"WAS","DET",13,13,"(1:24) T.Way punts 56 yards to DET 35, Center-N.Sundberg. D.Amendola to 50 for 15 yards (M.Burton).",NA,NA,NA,56,"Danny Amendola",131
2019,12,"11/24/2019",3,"11:40",2019112411,2270,"SEA","PHI",10,3,"(11:40) M.Dickson punts 42 yards to PHI 18, Center-T.Ott. G.Ward to PHI 15 for -3 yards (C.Barton). SEA-N.Bellore was injured during the play.",NA,NA,NA,42,"Greg Ward",108
2019,12,"11/24/2019",3,"12:36",2019112410,2418,"SF","GB",23,0,"(12:36) M.Wishnowsky punts 51 yards to GB 37, Center-K.Nelson. T.Smith to GB 35 for -2 yards (T.Moore, R.Mostert).",NA,NA,NA,51,"Tremon Smith",108
2019,12,"11/24/2019",3,"13:38",2019112403,2102,"PIT","CIN",3,7,"(13:38) (Punt formation) J.Berry punts 41 yards to CIN 37, Center-K.Canaday. A.Erickson to CIN 39 for 2 yards (J.Holton; R.Spillane).",NA,NA,NA,41,"Alex Erickson",102
2019,12,"11/24/2019",3,"14:16",2019112404,2458,"MIA","CLE",3,28,"(14:16) M.Haack punts 53 yards to CLE 18, Center-T.Pepper. D.Hilliard to CLE 22 for 4 yards (D.Smythe).",NA,NA,NA,53,"Dontrell Hilliard",144
2019,12,"11/24/2019",3,"2:00",2019112406,2969,"NYJ","OAK",34,3,"(2:00) L.Edwards punts 59 yards to OAK 23, Center-T.Hennessy. T.Davis to OAK 34 for 11 yards (M.Canady).",NA,NA,NA,59,"Trevor Davis",122
2019,12,"11/24/2019",3,"2:34",2019112403,2851,"CIN","PIT",10,10,"(2:34) (Punt formation) K.Huber punts 49 yards to PIT 10, Center-C.Harris. D.Johnson pushed ob at PIT 16 for 6 yards (T.McRae).",NA,NA,NA,49,"Diontae Johnson",116
2019,12,"11/24/2019",3,"3:34",2019112403,2760,"PIT","CIN",10,10,"(3:34) (Punt formation) J.Berry punts 43 yards to CIN 31, Center-K.Canaday. A.Erickson to CIN 40 for 9 yards (T.Matakevich; Tr.Edmunds).",NA,NA,NA,43,"Alex Erickson",138
2019,12,"11/24/2019",3,"4:07",2019112401,2939,"DEN","BUF",3,13,"(4:07) C.Wadman punts 55 yards to BUF 25, Center-C.Kreiter. A.Roberts to BUF 42 for 17 yards (T.Marshall).",NA,NA,NA,55,"Andre Roberts",131
2019,12,"11/24/2019",3,"7:48",2019112400,2663,"TB","ATL",25,10,"(7:48) B.Pinion punts 43 yards to ATL 38, Center-Z.Triner. K.Barner to ATL 44 for 6 yards (P.O'Connor).",NA,NA,NA,43,"Kenjon Barner",112
2019,12,"11/24/2019",3,"8:56",2019112407,2424,"WAS","DET",13,13,"(8:56) T.Way punts 56 yards to DET 0, Center-N.Sundberg. M.Hall to DET 2 for 2 yards (T.Apke).",NA,NA,NA,56,"Marvin Hall",123
2019,12,"11/24/2019",4,"1:11",2019112406,3896,"NYJ","OAK",34,3,"(1:11) L.Edwards punts 46 yards to OAK 32, Center-T.Hennessy. T.Davis to OAK 35 for 3 yards (V.Smith; M.Canady).",NA,NA,NA,46,"Trevor Davis",143
2019,12,"11/24/2019",4,"12:06",2019112401,3505,"DEN","BUF",3,13,"(12:06) C.Wadman punts 56 yards to BUF 42, Center-C.Kreiter. A.Roberts pushed ob at DEN 46 for 12 yards (T.Marshall). PENALTY on DEN-I.Yiadom, Unnecessary Roughness, 15 yards, enforced at DEN 46.","UNRd",-15,"DEN 26",56,"Andre Roberts",134
2019,12,"11/24/2019",4,"5:20",2019112403,3734,"CIN","PIT",10,13,"(5:20) (Punt formation) K.Huber punts 40 yards to CIN 47, Center-C.Harris. D.Johnson to CIN 43 for 4 yards (L.Reynolds).",NA,NA,NA,40,"Diontae Johnson",105
2019,12,"11/24/2019",4,"5:43",2019112407,3683,"DET","WAS",16,13,"(5:43) S.Martin punts 37 yards to WAS 33, Center-D.Muhlbach. T.Quinn to WAS 34 for 1 yard (J.Reeves-Maybin). PENALTY on WAS-C.Phillips, Illegal Block Above the Waist, 10 yards, enforced at WAS 32.","IBW",10,"WAS 58",37,"Trey Quinn",117
2019,12,"11/24/2019",4,"6:46",2019112400,3811,"TB","ATL",28,16,"(6:46) B.Pinion punts 45 yards to ATL 17, Center-Z.Triner. K.Barner to ATL 19 for 2 yards (R.Smith).",NA,NA,NA,45,"Kenjon Barner",105
2019,12,"11/24/2019",4,"7:41",2019112407,3570,"WAS","DET",13,16,"(7:41) T.Way punts 48 yards to DET 37, Center-N.Sundberg. D.Amendola to DET 41 for 4 yards (D.Everett, M.Burton). PENALTY on DET-D.Virgin, Illegal Block Above the Waist, 10 yards, enforced at DET 37.","IBW",10,"DET 30",48,"Danny Amendola",116
2019,12,"11/24/2019",4,"9:03",2019112407,3441,"DET","WAS",16,13,"(9:03) S.Martin punts 50 yards to WAS 22, Center-D.Muhlbach. T.Quinn to WAS 22 for no gain (D.Virgin).",NA,NA,NA,50,"Trey Quinn",97
2019,12,"11/25/2019",1,"13:45",2019112500,119,"LA","BAL",0,0,"(13:45) J.Hekker punts 48 yards to BAL 25, Center-J.McQuaide. D.Thomas pushed ob at BAL 45 for 20 yards (K.Young).",NA,NA,NA,48,"De'Anthony Thomas",126
2019,12,"11/25/2019",4,"3:22",2019112500,3832,"BAL","LA",45,6,"(3:22) S.Koch punts 48 yards to LA 10, Center-M.Cox. J.Natson to LA 14 for 4 yards (I.Marshall).",NA,NA,NA,48,"JoJo Natson",124
2019,12,"11/25/2019",4,"5:08",2019112500,3727,"LA","BAL",6,45,"(5:08) J.Hekker punts 47 yards to BAL 29, Center-J.McQuaide. D.Thomas pushed ob at BAL 37 for 8 yards (M.Brown).",NA,NA,NA,47,"De'Anthony Thomas",134
2019,13,"11/28/2019",1,"1:49",2019112800,973,"CHI","DET",7,14,"(1:49) P.O'Donnell punts 43 yards to DET 40, Center-P.Scales. D.Amendola to DET 45 for 5 yards (N.Kwiatkoski).",NA,NA,NA,43,"Danny Amendola",105
2019,13,"11/28/2019",1,"2:45",2019112800,869,"DET","CHI",14,7,"(2:45) S.Martin punts 34 yards to CHI 15, Center-D.Muhlbach. T.Cohen to CHI 15 for no gain (D.Virgin).",NA,NA,NA,34,"Tarik Cohen",85
2019,13,"11/28/2019",1,"9:37",2019112800,481,"CHI","DET",7,7,"(9:37) P.O'Donnell punts 50 yards to DET 19, Center-P.Scales. D.Amendola to DET 22 for 3 yards (C.Patterson).",NA,NA,NA,50,"Danny Amendola",117
2019,13,"11/28/2019",3,"1:05",2019112802,2974,"NO","ATL",20,9,"(1:05) T.Morstead punts 52 yards to ATL 8, Center-Z.Wood. K.Barner to ATL 6 for -2 yards (J.Gray).",NA,NA,NA,52,"Kenjon Barner",120
2019,13,"11/28/2019",3,"10:53",2019112802,2394,"ATL","NO",9,17,"(10:53) R.Allen punts 41 yards to NO 30, Center-J.Harris. D.Harris to NO 30 for no gain (J.Grace). PENALTY on NO-J.Gray, Illegal Block Above the Waist, 10 yards, enforced at NO 30.","IBW",10,"NO 48",41,"Deonte Harris",122
2019,13,"11/28/2019",3,"12:52",2019112802,2305,"NO","ATL",17,9,"(12:52) T.Morstead punts 44 yards to ATL 32, Center-Z.Wood. K.Barner to ATL 34 for 2 yards (J.Hardee).",NA,NA,NA,44,"Kenjon Barner",98
2019,13,"11/28/2019",3,"13:59",2019112800,2448,"DET","CHI",17,10,"(13:59) S.Martin punts 45 yards to CHI 26, Center-D.Muhlbach. T.Cohen to CHI 22 for -4 yards (M.Killebrew). PENALTY on DET-D.Virgin, Unsportsmanlike Conduct, 15 yards, enforced at CHI 22.","UNSd",-15,"DET 30",45,"Tarik Cohen",150
2019,13,"11/28/2019",4,"8:48",2019112800,3528,"CHI","DET",17,20,"(8:48) P.O'Donnell punts 51 yards to DET 28, Center-P.Scales. D.Amendola to DET 34 for 6 yards (J.Iyiegbuniwe).",NA,NA,NA,51,"Danny Amendola",126
2019,13,"12/01/2019",1,"1:07",2019120110,678,"CLE","PIT",3,0,"(1:07) (Punt formation) J.Gillan punts 45 yards to PIT 14, Center-C.Hughlett. D.Johnson to PIT 15 for 1 yard (J.Hassell; T.Thomas).",NA,NA,NA,45,"Diontae Johnson",116
2019,13,"12/01/2019",1,"12:51",2019120107,144,"NYG","GB",0,0,"(12:51) R.Dixon punts 47 yards to GB 25, Center-C.Holba. T.Smith to GB 28 for 3 yards (J.Tauaefa). FUMBLES (J.Tauaefa), ball out of bounds at GB 28.",NA,NA,NA,47,"Tremon Smith",164
2019,13,"12/01/2019",1,"2:58",2019120111,644,"HOU","NE",0,3,"(2:58) B.Anger punts 41 yards to NE 13, Center-J.Weeks. M.Sanu pushed ob at NE 19 for 6 yards (B.Mingo). Punt Hangtime: 3.88s",NA,NA,NA,41,"Mohamed Sanu",105
2019,13,"12/01/2019",1,"4:50",2019120102,572,"NYJ","CIN",3,0,"(4:50) (Punt formation) L.Edwards punts 41 yards to CIN 39, Center-T.Hennessy. A.Erickson to CIN 38 for -1 yards (D.Roberts).",NA,NA,NA,41,"Alex Erickson",102
2019,13,"12/01/2019",1,"5:55",2019120106,790,"PHI","MIA",10,0,"(5:55) (Punt formation) C.Johnston punts 40 yards to MIA 16, Center-R.Lovato. M.Sherels to MIA 16 for no gain (C.James).",NA,NA,NA,40,"Marcus Sherels",105
2019,13,"12/01/2019",1,"8:39",2019120101,340,"WAS","CAR",0,7,"(8:39) T.Way punts 49 yards to CAR 37, Center-N.Sundberg. D.Moore to CAR 45 for 8 yards (T.Apke; D.Everett).",NA,NA,NA,49,"D.J. Moore",122
2019,13,"12/01/2019",1,"9:03",2019120108,399,"ARI","LA",0,3,"(9:03) A.Lee punts 42 yards to LA 28, Center-A.Brewer. J.Natson to LA 34 for 6 yards (C.Banjo).",NA,NA,NA,42,"JoJo Natson",120
2019,13,"12/01/2019",2,":07",2019120105,1961,"KC","OAK",21,0,"(:07) D.Colquitt punts 42 yards to OAK 29, Center-J.Winchester. T.Davis to OAK 32 for 3 yards (G.Dieter; J.Winchester).",NA,NA,NA,42,"Trevor Davis",124
2019,13,"12/01/2019",2,":36",2019120104,2201,"JAX","TB",0,25,"(:36) L.Cooke punts 54 yards to TB 21, Center-M.Orzech. T.Logan pushed ob at TB 34 for 13 yards (J.Wilson).",NA,NA,NA,54,"T.J. Logan",134
2019,13,"12/01/2019",2,"10:29",2019120101,1292,"CAR","WAS",14,6,"(10:29) M.Palardy punts 36 yards to WAS 28, Center-J.Jansen. T.Quinn to WAS 30 for 2 yards (J.Carter).",NA,NA,NA,36,"Trey Quinn",102
2019,13,"12/01/2019",2,"13:23",2019120111,1011,"NE","HOU",3,7,"(13:23) J.Bailey punts 41 yards to HOU 14, Center-J.Cardona. D.Carter pushed ob at HOU 26 for 12 yards (J.Bentley). PENALTY on HOU-G.Howell, Illegal Blindside Block, 12 yards, enforced at HOU 24. Punt Hangtime: 4.32s","IBB",12,"HOU 38",41,"DeAndre Carter",122
2019,13,"12/01/2019",2,"15:00",2019120101,905,"CAR","WAS",14,3,"(15:00) M.Palardy punts 43 yards to WAS 32, Center-J.Jansen. T.Quinn to WAS 35 for 3 yards (M.Davis).",NA,NA,NA,43,"Trey Quinn",98
2019,13,"12/01/2019",2,"2:00",2019120101,1903,"CAR","WAS",14,12,"(2:00) M.Palardy punts 51 yards to WAS 19, Center-J.Jansen. S.Sims to WAS 20 for 1 yard (J.Carter).",NA,NA,NA,51,"Steven Sims",132
2019,13,"12/01/2019",2,"2:00",2019120103,1658,"IND","TEN",10,7,"(2:00) R.Sanchez punts 47 yards to TEN 14, Center-L.Rhodes. A.Humphries pushed ob at TEN 20 for 6 yards (R.Milligan). PENALTY on TEN-D.Cruikshank, Illegal Block Above the Waist, 8 yards, enforced at TEN 16.","IBW",8,"TEN 29",47,"Adam Humphries",109
2019,13,"12/01/2019",2,"2:00",2019120110,1556,"CLE","PIT",10,3,"(2:00) (Punt formation) J.Gillan punts 58 yards to PIT 18, Center-C.Hughlett. D.Johnson to PIT 31 for 13 yards (C.Hughlett).",NA,NA,NA,58,"Diontae Johnson",140
2019,13,"12/01/2019",2,"4:05",2019120103,1460,"TEN","IND",7,10,"(4:05) B.Kern punts 65 yards to IND 18, Center-B.Brinkley. N.Hines pushed ob at IND 41 for 23 yards (D.Bates).",NA,NA,NA,65,"Nyheim Hines",166
2019,13,"12/01/2019",2,"6:26",2019120104,1485,"JAX","TB",0,22,"(6:26) L.Cooke punts 49 yards to TB 27, Center-M.Orzech. T.Logan pushed ob at TB 32 for 5 yards (Co.Davis).",NA,NA,NA,49,"T.J. Logan",110
2019,13,"12/01/2019",2,"7:31",2019120108,1520,"LA","ARI",10,0,"(7:31) J.Hekker punts 44 yards to ARI 20, Center-J.McQuaide. P.Cooper to ARI 25 for 5 yards (D.Deayon).",NA,NA,NA,44,"Pharoh Cooper",127
2019,13,"12/01/2019",2,"8:46",2019120101,1383,"WAS","CAR",6,14,"(8:46) T.Way punts 63 yards to CAR 12, Center-N.Sundberg. D.Moore to CAR 23 for 11 yards (D.Everett).",NA,NA,NA,63,"D.J. Moore",118
2019,13,"12/01/2019",3,":54",2019120103,2868,"TEN","IND",17,17,"(:54) B.Kern punts 63 yards to IND 3, Center-B.Brinkley. N.Hines to IND 12 for 9 yards (K.Correa, A.Hooker).",NA,NA,NA,63,"Nyheim Hines",141
2019,13,"12/01/2019",3,"12:45",2019120111,2160,"NE","HOU",3,14,"(12:45) J.Bailey punts 59 yards to HOU 17, Center-J.Cardona. D.Carter to HOU 31 for 14 yards (N.Ebner, J.Cardona). Punt Hangtime: 4.44s",NA,NA,NA,59,"DeAndre Carter",143
2019,13,"12/01/2019",3,"3:06",2019120103,2777,"IND","TEN",17,17,"(3:06) R.Sanchez punts 50 yards to TEN 22, Center-L.Rhodes. A.Humphries to TEN 28 for 6 yards (G.Odum).",NA,NA,NA,50,"Adam Humphries",117
2019,13,"12/01/2019",3,"6:48",2019120101,2730,"WAS","CAR",15,14,"(6:48) T.Way punts 58 yards to CAR 2, Center-N.Sundberg. D.Moore pushed ob at CAR 18 for 16 yards (H.Hentges).",NA,NA,NA,58,"D.J. Moore",143
2019,13,"12/01/2019",3,"9:06",2019120102,2453,"NYJ","CIN",6,17,"(9:06) L.Edwards punts 44 yards to CIN 28, Center-T.Hennessy. A.Erickson pushed ob at CIN 35 for 7 yards (D.Roberts).",NA,NA,NA,44,"Alex Erickson",111
2019,13,"12/01/2019",4,"10:29",2019120110,3167,"PIT","CLE",20,10,"(10:29) (Punt formation) J.Berry punts 36 yards to CLE 18, Center-K.Canaday. D.Hilliard to CLE 23 for 5 yards (A.Chickillo).",NA,NA,NA,36,"Dontrell Hilliard",116
2019,13,"12/01/2019",4,"11:32",2019120104,3456,"TB","JAX",25,11,"(11:32) B.Pinion punts 58 yards to JAX 20, Center-Z.Triner. D.Westbrook to TB 37 for 43 yards (S.Acho).",NA,NA,NA,58,"Dede Westbrook",159
2019,13,"12/01/2019",4,"12:34",2019120100,2926,"SF","BAL",17,17,"(12:34) (Punt formation) M.Wishnowsky punts 45 yards to BAL 23, Center-K.Nelson. D.Thomas to BAL 41 for 18 yards (M.Nzeocha).",NA,NA,NA,45,"De'Anthony Thomas",140
2019,13,"12/01/2019",4,"13:01",2019120101,3244,"CAR","WAS",14,15,"(13:01) M.Palardy punts 39 yards to WAS 28, Center-J.Jansen. S.Sims to WAS 33 for 5 yards (A.Smith).",NA,NA,NA,39,"Steven Sims",106
2019,13,"12/01/2019",4,"14:52",2019120106,3188,"PHI","MIA",28,26,"(14:52) (Punt formation) C.Johnston punts 46 yards to MIA 8, Center-R.Lovato. M.Sherels to MIA 20 for 12 yards (M.Hollins). PENALTY on MIA-C.Lammons, Offensive Holding, 4 yards, enforced at MIA 8.","OH",4,"MIA 30",46,"Marcus Sherels",112
2019,13,"12/01/2019",4,"7:39",2019120101,3558,"CAR","WAS",14,22,"(7:39) M.Palardy punts 42 yards to WAS 39, Center-J.Jansen. S.Sims to WAS 45 for 6 yards (J.Carter).",NA,NA,NA,42,"Steven Sims",102
2019,13,"12/02/2019",2,"11:45",2019120200,913,"MIN","SEA",7,7,"(11:45) B.Colquitt punts 45 yards to SEA 12, Center-A.Cutting. D.Moore to SEA 21 for 9 yards (K.Brothers).",NA,NA,NA,45,"David Moore",131
2019,14,"12/05/2019",2,"11:25",2019120500,1156,"DAL","CHI",7,7,"(11:25) (Punt formation) C.Jones punts 41 yards to CHI 33, Center-L.Ladouceur. T.Cohen pushed ob at CHI 46 for 13 yards (J.Thomas).",NA,NA,NA,41,"Tarik Cohen",120
2019,14,"12/05/2019",3,"4:31",2019120500,2854,"DAL","CHI",7,24,"(4:31) (Punt formation) C.Jones punts 49 yards to CHI 35, Center-L.Ladouceur. T.Cohen to CHI 46 for 11 yards (V.Bryant).",NA,NA,NA,49,"Tarik Cohen",124
2019,14,"12/08/2019",1,":40",2019120804,928,"HOU","DEN",0,14,"(:40) B.Anger punts 41 yards to DEN 18, Center-J.Weeks. D.Spencer to DEN 20 for 2 yards (Z.Cunningham, G.Howell). Punt Hangtime: 4.28s",NA,NA,NA,41,"Diontae Spencer",110
2019,14,"12/08/2019",1,"1:24",2019120808,951,"IND","TB",10,7,"(1:24) R.Sanchez punts 43 yards to TB 32, Center-L.Rhodes. J.Watson to TB 39 for 7 yards (B.Okereke).",NA,NA,NA,43,"Justin Watson",103
2019,14,"12/08/2019",1,"1:40",2019120801,806,"BAL","BUF",3,0,"(1:40) S.Koch punts 57 yards to BUF 16, Center-M.Cox. A.Roberts pushed ob at BUF 31 for 15 yards (J.Richards).",NA,NA,NA,57,"Andre Roberts",117
2019,14,"12/08/2019",1,"10:38",2019120805,367,"DET","MIN",0,0,"(10:38) S.Martin punts 54 yards to MIN 13, Center-D.Muhlbach. M.Hughes to MIN 18 for 5 yards (J.Reeves-Maybin).",NA,NA,NA,54,"Mike Hughes",128
2019,14,"12/08/2019",1,"11:09",2019120811,417,"NE","KC",7,0,"(11:09) J.Bailey punts 33 yards to KC 8, Center-J.Cardona. M.Hardman to KC 17 for 9 yards (J.Bentley). NE 7-Bailey 32nd punt inside 20, new single-season franchise record.",NA,NA,NA,33,"Mecole Hardman",121
2019,14,"12/08/2019",1,"12:32",2019120810,178,"ARI","PIT",0,0,"(12:32) A.Lee punts 51 yards to PIT 21, Center-A.Brewer. D.Johnson to PIT 22 for 1 yard (C.Banjo).",NA,NA,NA,51,"Diontae Johnson",122
2019,14,"12/08/2019",1,"12:59",2019120803,114,"WAS","GB",0,0,"(12:59) T.Way punts 45 yards to GB 40, Center-N.Sundberg. T.Ervin to 50 for 10 yards (C.Holcomb).",NA,NA,NA,45,"Tyler Ervin",98
2019,14,"12/08/2019",1,"14:18",2019120805,114,"DET","MIN",0,0,"(14:18) S.Martin punts 56 yards to MIN 25, Center-D.Muhlbach. M.Hughes to MIN 42 for 17 yards (L.Thomas).",NA,NA,NA,56,"Mike Hughes",135
2019,14,"12/08/2019",1,"2:40",2019120806,890,"SF","NO",7,13,"(2:40) M.Wishnowsky punts 40 yards to NO 46, Center-K.Nelson. D.Harris to SF 29 for 25 yards (E.Moseley).",NA,NA,NA,40,"Deonte Harris",138
2019,14,"12/08/2019",1,"3:13",2019120810,653,"ARI","PIT",0,3,"(3:13) A.Lee punts 60 yards to PIT 15, Center-A.Brewer. D.Johnson for 85 yards, TOUCHDOWN.",NA,NA,NA,60,"Diontae Johnson",218
2019,14,"12/08/2019",1,"3:51",2019120803,631,"WAS","GB",0,7,"(3:51) T.Way punts 54 yards to GB 25, Center-N.Sundberg. T.Ervin to GB 43 for 18 yards (S.Thomas).",NA,NA,NA,54,"Tyler Ervin",126
2019,14,"12/08/2019",1,"4:07",2019120801,709,"BUF","BAL",0,3,"(4:07) C.Bojorquez punts 41 yards to BAL 32, Center-R.Ferguson. D.Thomas to BAL 33 for 1 yard (S.Neal).",NA,NA,NA,41,"De'Anthony Thomas",115
2019,14,"12/08/2019",1,"7:39",2019120803,461,"WAS","GB",0,7,"(7:39) T.Way punts 47 yards to GB 40, Center-N.Sundberg. T.Ervin to WAS 48 for 12 yards (C.Holcomb).",NA,NA,NA,47,"Tyler Ervin",126
2019,14,"12/08/2019",2,"1:11",2019120802,2084,"CLE","CIN",14,13,"(1:11) (Punt formation) J.Gillan punts 54 yards to CIN 33, Center-C.Hughlett. D.Phillips to CIN 40 for 7 yards (A.Taylor; D.Hilliard). PENALTY on CIN-S.Morgan, Face Mask (15 Yards), 15 yards, enforced at CIN 33.","FMM",15,"CIN 17",54,"Darius Phillips",126
2019,14,"12/08/2019",2,"1:51",2019120802,1955,"CIN","CLE",13,14,"(1:51) (Punt formation) K.Huber punts 47 yards to CLE 2, Center-C.Harris. D.Hilliard to CLE 8 for 6 yards (L.Reynolds).",NA,NA,NA,47,"Dontrell Hilliard",133
2019,14,"12/08/2019",2,"10:05",2019120805,1341,"DET","MIN",0,7,"(10:05) S.Martin punts 54 yards to MIN 25, Center-D.Muhlbach. M.Hughes pushed ob at MIN 35 for 10 yards (L.Thomas).",NA,NA,NA,54,"Mike Hughes",123
